Tweet No || ID from Twitter API || Date || Content
851	||	744044682552967168	||	Sat Jun 18 08:50:50 EEST 2016	||	RT @izmirhareketi: 10.yıl marşını yasaklayan müdür görev yaptığı Balıkesir'de "Kamuyu zarara uğratmak"ve"Görevi kötüye kullanmak" tan hapis…
852	||	652296610421055488	||	Fri Oct 09 04:36:45 EEST 2015	||	#AdımızTÜRK Kendi milletine kufur etmeden nobel odulu de aliniyormus demek ;) http://t.co/fwkVhsLr92
853	||	766185641629671424	||	Thu Aug 18 11:11:06 EEST 2016	||	İdam gelmeden bu terör çözülmeyecek. Apo ve destekçisi olan herkesi asın gitsin!#TeröreLanetOlsun Elazığ Emniyet Müdürlüğü Hakkari Şemdinli
854	||	817394494756818945	||	Fri Jan 06 17:36:48 EET 2017	||	Fenerbahçe taraftarına İzmir Marşının sözlerinin dağıtılması çok ayıp. Biz gavur galatasaylılardan değiliz  https://t.co/INHJrL5bXE
855	||	743793011725836288	||	Fri Jun 17 16:10:47 EEST 2016	||	RT @Balkan_Turkleri: 10.Yıl marşı bir zaman diliminden ziyade Türk milletinin tekrar dirilişini ifade etmektedir. Değil yasaklamak her daim…
856	||	596240605681942528	||	Thu May 07 12:10:12 EEST 2015	||	RT @Akalanyakadnlar: M.v. Adayımız Sn.@ibrahim_aydin07ile Mahmutlar Teşkilatımızda Buluştuktan Sonra Esnaflarımızı Ziyaret Ediyoruz... htt…
857	||	603982368081346561	||	Thu May 28 20:53:12 EEST 2015	||	Galatasarayın şampiyonluk kutlaması varken kralı eve misafir gelse sikime takmam father bey
858	||	744942842435485696	||	Mon Jun 20 20:19:48 EEST 2016	||	Tekrar tekrar ve tekrar söylüyorum eğer yüreğiniz yetiyorsa yasaklayın#onuncuyılmarşı  #Atam #MustafaKemal #Atatürk https://t.co/pvfz7jnOEy
859	||	629108304283869184	||	Thu Aug 06 04:54:42 EEST 2015	||	Samsun sahilden selam lar :) http://t.co/2xDLFh7fHj
860	||	603177451821236225	||	Tue May 26 15:34:45 EEST 2015	||	RT @Feneristcom: 1996-2000 yılları arasında G.Saray'ın şampiyonluklarının mimarı olan eski TFF başkanı G.Saray'ın 2. golü ile tribünde kend…
861	||	651831134939152384	||	Wed Oct 07 21:47:07 EEST 2015	||	@hyahya_kurdi Aziz Sancar Hocamızı aldığı nobel kimya ödülünden dolayı tebrik ediyoruz
862	||	818128716052201473	||	Sun Jan 08 18:14:20 EET 2017	||	Dadaşlara 'terörün arkasındaki kim var' anketi! Çarpıcı sonuçlar çıktı...https://t.co/TbrKlSdnxS
863	||	673958290540388352	||	Mon Dec 07 22:12:32 EET 2015	||	@oyacan2 Single Albüm ödüllü beste ve ses yarışması "SAHNE BENİM" https://t.co/GgLQ9f2bi4 'da sizlerle... https://t.co/hgxuu3b9es
864	||	766679583844249600	||	Fri Aug 19 19:53:51 EEST 2016	||	Ödemiş'te FETÖ operasyonları: 30 gözaltı!: Fethullahçı Terör Örgütü'ne (FETÖ) yönelik İzmir Ödemiş merkezli B... https://t.co/UAVb0Dc9Fw
865	||	743797856142655488	||	Fri Jun 17 16:30:02 EEST 2016	||	RT @lvntozrn: Cumhuriyet düşmanları 10. Yıl Marşı nı eski diye yasaklayıp, 500 yıllık mehter marşını çalıyor.Dertleri belli!ATATÜRK !..@…
866	||	736605077805404160	||	Sat May 28 20:08:30 EEST 2016	||	RT @HsynKrdy: #alanyaturizmvesanatfestivali kapsamında ki Canlı Performansıma bekliyorum ?????? #alanya #party #festival ?? https://t.co/uev…
867	||	641305600358502400	||	Tue Sep 08 20:42:24 EEST 2015	||	RT @Eda_Madennn: Dün #dağlıca bugün  #Iğdır Yarının gelmesine korkar olduk.
868	||	603084514403950592	||	Tue May 26 09:25:27 EEST 2015	||	RT @SabriReyiziniz: Günaydın şampiyon. Günaydın ilk ve tek 4 yıldızlı takımın taraftarı. Size de günaydın diğerleri xD http://t.co/qHkDS8zt…
869	||	595280680453562369	||	Mon May 04 20:35:48 EEST 2015	||	RT @hadiseguli: Varmıböyle sahne abi En iyi sanatçı net @Hadise @gezegen_mehmet #TürkiyeMüzikÖdülleriniKınıyoruz @11H09 http://t.co/YXwPUQ…
870	||	702939408635445248	||	Thu Feb 25 21:33:09 EET 2016	||	RT @cnberk3: OooooooOoooleeeeyOoooo.... Ooooleeeey @GalatasaraySK
871	||	603805007750770688	||	Thu May 28 09:08:26 EEST 2015	||	Böylece 5 İspanyol takımı şampiyonlar liginde olacak. Barcelona, Real Madrid, Atletico Madrid, Valencia ve Sevilla.
872	||	596012104185978880	||	Wed May 06 21:02:13 EEST 2015	||	RT @sekerbiberrr: Özrünü yiim sana bişey olmasın yavrum diye laf atıldı iyimi?
873	||	787965575985295360	||	Mon Oct 17 13:36:47 EEST 2016	||	durumumuz bu?? madonna o tarihte varmıydı diyor yaa haha @bonbonfunda sonra da çeviriyor.uyarlanma "madonna" danmış ?? https://t.co/fmnp2eAfTZ
874	||	639595477755936768	||	Fri Sep 04 03:26:59 EEST 2015	||	@ayemverisori öldürmek istiyorum
875	||	743820815771275264	||	Fri Jun 17 18:01:16 EEST 2016	||	RT @Murat_ide: Bolu'lu Müdür Yusuf Cengiz “10. Yıl Marşı mı kaldı? 2023’de 100. yıl marşı yazacağız”demiş.10.yılı anlamayan100.yılda ancak…
876	||	788033360136400896	||	Mon Oct 17 18:06:08 EEST 2016	||	RT @Tedbaskan: Keloğlan masallarını bitirmedim daha aq siz kürt mantolu madonnadan bahsediyosunuz https://t.co/Mo9hzPLlgL
877	||	641308456687939584	||	Tue Sep 08 20:53:45 EEST 2015	||	Belki bahtiyarlık değildir artıkboynunun borcudur fakatdüşmana inatbir gün fazla yaşamak.#dağlıca
878	||	674642784171741184	||	Wed Dec 09 19:32:28 EET 2015	||	Alanya Sahibinden Satılık Arsa 850.000 TL https://t.co/CQEdV6R7d1
879	||	788103589533216768	||	Mon Oct 17 22:45:12 EEST 2016	||	bugün de başkası adına utandık çok şükür. #kürkmantolumadonna
880	||	639694589146853376	||	Fri Sep 04 10:00:49 EEST 2015	||	İçimde yarım kalmış bir konuşmanın üzüntüsü vardı..    Sabahattin Ali
881	||	630378670864134144	||	Sun Aug 09 17:02:41 EEST 2015	||	RT @KomunistBaskann: Soran olursa gönüllü yoldaşlarla, devrim türküleri ve özgürlük marşları eşliğinde tarlada nohut hasadındayız dersiniz …
882	||	640874149091651584	||	Mon Sep 07 16:07:58 EEST 2015	||	RT @ihacomtr: PKK'lı hainden dağlıca itirafı eyleme 400-500 kişi katıldık! http://t.co/m6cpA4ZVb4 http://t.co/FaYZJ3E7Pf
883	||	652002086373191680	||	Thu Oct 08 09:06:25 EEST 2015	||	Adam nobel ödülü almış,ne için aldığından çok etnik kökeni tartışılıyor. Böyle sikik bi boka yaramaz toplumuz işte...
884	||	817270418864242689	||	Fri Jan 06 09:23:46 EET 2017	||	RT @GalatasaraySK: Tüm Türkiye’ye sözümüzdür https://t.co/f2HMVOn4uT https://t.co/je9NvyZgE9
885	||	737271728871735296	||	Mon May 30 16:17:32 EEST 2016	||	@keremiskan iyi günler,küfürbaz alanya oda başkanına haddini kim bildirecek?
886	||	602931237787959296	||	Mon May 25 23:16:23 EEST 2015	||	Ali Dürüst, şampiyonluk kutlamasında kanun çalıyor.
887	||	743875668878974976	||	Fri Jun 17 21:39:14 EEST 2016	||	RT @OIlhan1967: Sayın Bolu MEB müdürü Yusuf Cengiz 10. Yıl marşı nerenize battı da yasakladınız ?
888	||	766373970052521984	||	Thu Aug 18 23:39:27 EEST 2016	||	Alanya otobüsü kaza yaptı: 9 yaralı https://t.co/X7gLYdKciX
889	||	817181172446928896	||	Fri Jan 06 03:29:08 EET 2017	||	RT @ZaferArapkirli: ÖĞREN10 kişi 1kişiyi linç ederek kahraman olunmaz...1 kişi, 3 Kaleş, 2 RPG, 8 roket, 8 el bombası taşıyan 3 teröriste…
890	||	641267281180233728	||	Tue Sep 08 18:10:08 EEST 2015	||	RT @Hokkaovski: Dün #dağlıca bugün  #Iğdır Yarının gelmesine korkar olduk.
891	||	595775314762067968	||	Wed May 06 05:21:18 EEST 2015	||	RT @sevgi_kazan1: Ohaa 10.000 takipci gonderdi cok tesekkurler http://t.co/BK3zeMnaXT
892	||	630677833791242240	||	Mon Aug 10 12:51:27 EEST 2015	||	@esranswer @duyguown ödül törenine çocuklariylagiderler :))))
893	||	651836256196947968	||	Wed Oct 07 22:07:28 EEST 2015	||	RT @ORHANBURSALI: Cumhuriyet ve Cumhuriyet Bilim ve Teknooli dergisinde en az 5 kez aziz nobel alacak adam diye yazdım, bana yazıp durma bö…
894	||	743913690265714688	||	Sat Jun 18 00:10:19 EEST 2016	||	Herne peş marşıyla maça çıkan İspanyol'lar Ey reqip marşıyla maçı Bitirmişlerdir ????
895	||	744210521130471424	||	Sat Jun 18 19:49:49 EEST 2016	||	RT @Hurriyet: 10. yıl marşını yasaklayan müdüre hapis cezası! https://t.co/aYrGJtmcxW
896	||	602912443107512321	||	Mon May 25 22:01:42 EEST 2015	||	RT @yasin__polat: Meşaleleri yakın şampiyon Cimbombom ?? #Galatasaray ????? http://t.co/fpucytIy4K
897	||	629387800094179328	||	Thu Aug 06 23:25:19 EEST 2015	||	RT @GeneralHipster: Ben bu sıcakta bile bir tek seni düşünüyorum. Kim daha fedakar tartışmayalım istersen..
898	||	602916092135272448	||	Mon May 25 22:16:12 EEST 2015	||	RT @GSVine_: Melo ve ailesinin şampiyonluk sevinci! :) https://t.co/vwRLGTHVkk
899	||	653140475000528896	||	Sun Oct 11 12:29:58 EEST 2015	||	RT @mvguldogan: Akpli bakan "Türklerden bilim adamı çıkmaz" dedikten sonra nobel kimya ödülünü bir ülkücünün alması tarihteki en iyi kapakl…
900	||	640624978048774144	||	Sun Sep 06 23:37:51 EEST 2015	||	Milli takım başarımıza sevinemeden kahrolduk resmen.Hakkari dağlıca dağladı bizi bu gece.Rabbim pkk ve destekçilerine iki cihanda hzur vrmsn
901	||	639023261423112192	||	Wed Sep 02 13:33:12 EEST 2015	||	@votkakafasi biç aym madonna
902	||	595359810209579008	||	Tue May 05 01:50:14 EEST 2015	||	RT @chucky034: @dilaraa39 ayran bize hergün bayram canımcım ;))
903	||	788028129809952768	||	Mon Oct 17 17:45:21 EEST 2016	||	RT @bukomonroe: seni durumu anlamana rağmen özür dileyeceğine "bence uyarlama madonna üzerinden olacak" diyerek kabahatine devam ettiğin iç…
904	||	766249915127304192	||	Thu Aug 18 15:26:30 EEST 2016	||	RT @atletizmdunyasi: Avrupa Şampiyonu Yasmani Copello'nun 400 engelli olimpiyat finali bugün TSİ 18:00'de. #Rio2016 https://t.co/AjPcSPOw7J
905	||	743783218051158016	||	Fri Jun 17 15:31:52 EEST 2016	||	RT @turyildizbicer: 10.Yıl Marşı mı kaldı,deyip marşı yasaklayan Bolu milli eğitim müdürü; çocuklara 500 yıllık mehter marşı söyletiyor. ht…
906	||	787991450629931008	||	Mon Oct 17 15:19:36 EEST 2016	||	RT @manttolumadonna: "Hiç de fena insanlar değillerdi. Yalnız boş, bomboş mahluklardı. Yaptıkları münasebetsizlikler hep buradan geliyordu"…
907	||	818161645520388098	||	Sun Jan 08 20:25:11 EET 2017	||	RT @RTE_OMR: @GkhnKhrman yıllarca hatta bir asır bu toplum dinden uzaklaştırıldı. Yoksa %25 gibi bir chp diye terör örgütü oluşurmuydu
908	||	787977064167145473	||	Mon Oct 17 14:22:26 EEST 2016	||	Kürk Mantolu Madonna 'nin madonnayla ilgili oldugu mu :)))))) bilmemek ayip degil ama oyle bir eseri okumamak yüzünüzün karasi olsun
909	||	652441913690353664	||	Fri Oct 09 14:14:08 EEST 2015	||	RT @BurunSanati: Gurur verici bir haber, nobel kimya ödülü #azizsancar ?????? http://t.co/9ZUQfNuSCC
910	||	744899628529782784	||	Mon Jun 20 17:28:05 EEST 2016	||	RT @_ElifYilmaz_: bolu'da 10 yıl marşı protestosunda siyah çelenk bırakmak isteyip polisi tarafından bu hale getirilen vatandaş https://t.c…
911	||	604663774713380864	||	Sat May 30 18:00:52 EEST 2015	||	bu sezon en çok üzüldüğüm şey ise tarihin en güzel formalarının kupa ve şampiyonlar ligi patch'i görememiş olmasıdır.
912	||	651868539754778625	||	Thu Oct 08 00:15:45 EEST 2015	||	@didarsele ya dünyanın en elit eski sevgiliye laf sokma şeysi.nobel üstünden laf sokmak aghshsjxn
913	||	640598579095175172	||	Sun Sep 06 21:52:57 EEST 2015	||	RT @analizrojtv: üç saat önce dağlıca bölgesinde gerillaların eylemini hpg bim duyurdumuştu. en az 15 asker öldü. çok sayıda zırhlı araç ta…
914	||	787965202675400704	||	Mon Oct 17 13:35:18 EEST 2016	||	RT @ceriLevis: dostoyevski rap müziğin başarılı ismi ceza'yı yazmış.. kürk mantolu madonna'dan sonra mutlaka okunmalı.. https://t.co/s2XDa4…
915	||	765762868386131969	||	Wed Aug 17 07:11:09 EEST 2016	||	Alanya maçı, 401 blok (numaralı üst) gişe fiyatına devredilecektir...#PankartBilet
916	||	651765976401334272	||	Wed Oct 07 17:28:12 EEST 2015	||	RT @muazzamlardan: varolmam sebebiyle nobel almam gerekir mesela
917	||	630031315384074241	||	Sat Aug 08 18:02:25 EEST 2015	||	RT @yavuzerzenn: cennet mahallesi'nde yunus'un pembe'ye akrostişle ''polonezköydeyim'' yazması > prison break'teki scofield'ın hapishane ha…
918	||	651734095500832769	||	Wed Oct 07 15:21:31 EEST 2015	||	Nihayet bir Türk Doktor nobel ödülü aldı! Tebrikler Aziz Sancar. #NobelPrize Gurur duyuyoruz...
919	||	602916226361339906	||	Mon May 25 22:16:44 EEST 2015	||	RT @enesulsy1903: Ulan zaten şampiyonluk şansımız yoktu fenerliler gibi galatasaraylilarin alayını vuramadik sahada bizede yazıklar olsun
920	||	736268891744272386	||	Fri May 27 21:52:37 EEST 2016	||	Süper lige hoşgeldin #alanyaspor
921	||	787952691087609856	||	Mon Oct 17 12:45:35 EEST 2016	||	yıl olmuş 2016, hatta 2017'ye az kaldı. hala kürk manto giyen var fsaasfasf kürk mantolo madonna olayı muazzam değil mi?
922	||	766917522524348417	||	Sat Aug 20 11:39:20 EEST 2016	||	Alanyada MHP'nin selamı var geçmiş olsun!
923	||	602938636519219200	||	Mon May 25 23:45:47 EEST 2015	||	Ben kimseyi tebrik falan edemem. Kendimi keserim daha iyi. Ben şampiyon değilsem kimin olduğu da hiçbir tarafımda değil açıkçası
924	||	674600803370475520	||	Wed Dec 09 16:45:39 EET 2015	||	@bayzekeriya Ondan Adliyenin önünde teröristlik yaptınız değil mi? Adalete saygı duyuyorlarmış, he biz de inandık adaletseverliğinize.
925	||	629037814781485058	||	Thu Aug 06 00:14:36 EEST 2015	||	RT @MedyaFenerbahce: Fenerbahçe'nin Şampiyonlar Ligi'nden elenmesiyle birlikte, Şampiyonlar Ligi'nde bizi temsil edecek TÜRK takımı kalmadı.
926	||	736892068845506560	||	Sun May 29 15:08:54 EEST 2016	||	RT @sukrancalik: 65.Hükümet vatana millete hayırlı olsun.@Akalanyakadnlar @eskaynak @MBerberoglu61 @alaaddinISIK @rizasumer
927	||	651842442774380544	||	Wed Oct 07 22:32:03 EEST 2015	||	nobel ödülünü satıp tüm parayla türkiye'ye oynaması lazım aziz hoca'nın. bu jestin türkçe karşılığı odur.
928	||	595519495755722752	||	Tue May 05 12:24:46 EEST 2015	||	RT @thedentaworld: #AnnelerGünü Yarışmamız Başlıyooor! Detaylar Facebook Sayfamızda: http://t.co/90zsYqUowo #yarışma #ödüllüyarışma http://…
929	||	736268828825554944	||	Fri May 27 21:52:22 EEST 2016	||	alanyaspor'un renklerinden gözüm çıktı amk.
930	||	595044243367981056	||	Mon May 04 04:56:17 EEST 2015	||	RT @sevgi_kazan1: Ohaa 10.000 takipci gonderdi cok tesekkurler http://t.co/BK3zeMnaXT
931	||	602905270818340864	||	Mon May 25 21:33:12 EEST 2015	||	Ersun yanal şampiyon yapmadı diyen Aziz nerde , hani takım kendi kendine şampiyon oluyordu  YAZIKLAR OLSUN SIZE  #RakibimizBasaksehir
932	||	639149405120147457	||	Wed Sep 02 21:54:27 EEST 2015	||	RT @SozcuEgitim: Atatürk’ün bu pozu roketle birleşti ve NASA ödülü geldiBakın Ata'nın hangi anısı etkili oldu?http://t.co/A3xkMcNF2G http…
933	||	640939068516397057	||	Mon Sep 07 20:25:56 EEST 2015	||	RT @UntilthegraveFb: Yarın saat: 19:00'da Suadiye ışıklarda toplanıyoruz!!! #dağlıcadakisehitlerimizicinyastayız #DağlıcaYürekleriDağladı h…
934	||	766380110542958592	||	Fri Aug 19 00:03:51 EEST 2016	||	RT @MarjinEymaa: Sabahattin Ali İçimizdeki Şeytan ???? https://t.co/u1W6VyxQoJ
935	||	817071898270007298	||	Thu Jan 05 20:14:55 EET 2017	||	Ama unutma!Taş duvarlar arasındakikaranlığımın senden başkapenceresi yok...Sabahattin Ali
936	||	787969149515493377	||	Mon Oct 17 13:50:59 EEST 2016	||	RT @canyucelmetin: kürt mantolu madonna'nın ilham kaynağı, madonna'nın mantosunu giyerken çıkardığı kart kurt sesleridir..
937	||	675058603271827460	||	Thu Dec 10 23:04:47 EET 2015	||	@spamlimadonna1 benim cildim it gibi hassas olduğu için iki saniye kaşınan bi yerime dokunsam sadece kızarıyorum yani mazallah asdasdqf
938	||	736292925089406976	||	Fri May 27 23:28:07 EEST 2016	||	RT @Antalya_Uniak: TEBRİKLER ALANYASPOR...Taraftarlarımızdan futbolcularımıza, emek veren herkesi gönülden kutluyoruz.@alanyaspor https:…
939	||	602912124315242497	||	Mon May 25 22:00:26 EEST 2015	||	Ben şampiyonluğu Kadiköy'de kutlamadıktan sonra artık tam şampiyonluk saymıyorum ama ya. Bu yarım şampiyonluk :(
940	||	639096271706431488	||	Wed Sep 02 18:23:19 EEST 2015	||	RT @Uverrciinkaa: Müthiş bir gevşeklik içindeyim. Üşeniyorum. Sürüklenip gidiyorum.Sabahattin Ali
941	||	736295680755552256	||	Fri May 27 23:39:04 EEST 2016	||	ya beyler siz "alanya deplasmani" yazip bikinili kizlarin fotosunu paylasiyosunuz ama alanyada KONYALİ BARZOLAR PARKLARDA MANGAL YAPİYOR
942	||	629898280458153984	||	Sat Aug 08 09:13:47 EEST 2015	||	RT @SadikSucu1905: Deplasman yolundaki kardeslerim kazasiz belasiz varin bu sefer bize nasip olmadi bu aradaUnutmayin Siker Galatasaray
943	||	736273824241623041	||	Fri May 27 22:12:13 EEST 2016	||	Ads aldı koçun billurlarını, hoşgeldin alanyaspor ??
944	||	595753701513527297	||	Wed May 06 03:55:25 EEST 2015	||	@_thepunnie97 sini yok
945	||	767090701121228800	||	Sat Aug 20 23:07:29 EEST 2016	||	RT @BozkurtEmirhan1: Anfilerden alanlara gençler yürüyor.Elde bayrak dilde marşlar ateş büyüyor.Kampüste başladı büyük yürüyüşümüz.ÜlküO…
946	||	737002764933468160	||	Sun May 29 22:28:46 EEST 2016	||	#alanyaspor a yakışan kutlamalar @MevlutCavusoglu BAKANI BAŞKANI futbolcusu teknik heyeti taraftarı tek yürek https://t.co/QIe9j60bZI
947	||	630053838783967232	||	Sat Aug 08 19:31:55 EEST 2015	||	RT @ciglik_cigliga: Benim başörtülü kızıma suikast yapacaklardı!..??http://t.co/gcJs9njmZx
948	||	602929320978427904	||	Mon May 25 23:08:46 EEST 2015	||	RT @mcevatsener: Seneye şampiyon olacağız demekten ziyade en çok hangi futbolcuya küfredicez diye endeksleniyorum. Bünye alışık değil şampi…
949	||	788131234211827713	||	Tue Oct 18 00:35:03 EEST 2016	||	Hay madonnanıza da kürkünüze de size de
950	||	816772378793537536	||	Thu Jan 05 00:24:44 EET 2017	||	RT @inandkbzszlere: İyi geceler GALATASARAY'lı! https://t.co/RHcB0TVYIv
951	||	630148260955615232	||	Sun Aug 09 01:47:07 EEST 2015	||	RT @chabyhan: O değil de madem futbol konuştuk size bi sır vereyim. şampiyonuz :))) #ElinOglu #Galatasaray
952	||	788018109642842113	||	Mon Oct 17 17:05:32 EEST 2016	||	RT @alpklnctr: Ya siz de bazen çok şeysiniz he. Kadın açıklama yaptı işte karıştırmışım kitapları diye. Belli ki deri ceketli madonna kitab…
953	||	736272226224340994	||	Fri May 27 22:05:52 EEST 2016	||	RT @yenialanya: VE MUTLU SON!Süper Lig'deyiz!https://t.co/Pdsz8GP5uo https://t.co/6v9BK6pPbX
954	||	596337733175508993	||	Thu May 07 18:36:09 EEST 2015	||	RT @Divaneyiz: Maç sonucu: 1461 Trabzon 2-0 Ümraniyespor (3' Yaser, 92' Emrullah)Play-Off'ta ilk maçımızı kazanıyoruz. Rövanş 11 Mayıs'ta…
955	||	595925219170201601	||	Wed May 06 15:16:58 EEST 2015	||	RT @stvfanlari: Kurul toplandı:( http://t.co/rEVBM6uTwZ
956	||	603924339906478081	||	Thu May 28 17:02:37 EEST 2015	||	TRT TÜRK | Galatasaray'ın şampiyonluk kupası sergilendi - Spor Toto Teşkilat Başkanlığı'nda sergilenen kupaya spor... http://t.co/Au3kn68qdF
957	||	640911079921598464	||	Mon Sep 07 18:34:43 EEST 2015	||	Allah rahmet eylesin dağlıcadaki hain saldırıda şehit düşen mehmetçiklerimize ... http://t.co/GGhiS9a0KK
958	||	603152793487147008	||	Tue May 26 13:56:46 EEST 2015	||	Penaltı atışlarında İnegölspor'u yenerek PTT 1. Lige çıkan takımımızın maç sonrası şampiyonluk fotoğrafları-1 http://t.co/kW22DT67nm
959	||	604015679277256704	||	Thu May 28 23:05:34 EEST 2015	||	RT @beyzaslan7: en çokta senin şampiyonluğun kutlu olsun be http://t.co/W8dFqzdepf
960	||	817704499976568832	||	Sat Jan 07 14:08:39 EET 2017	||	RT @canli_fatma: " Keşke "tweet"leri takip edene kadar, canlı bombaları, teröristleri takip etseniz! "@fatmakaplanhttps://t.co/nScyXvwyYi
961	||	602925336377040896	||	Mon May 25 22:52:56 EEST 2015	||	canım hiç öpmiyim şampiyon olmuşuz
962	||	702178096330440704	||	Tue Feb 23 19:07:58 EET 2016	||	"Hiçbir evliya, benim karşımda maskesini muhafaza edemez."Sabahattin Ali.
963	||	767093872006688769	||	Sat Aug 20 23:20:05 EEST 2016	||	RT @yenisafak: #CANLI Beşiktaş 2-0 Alanyaspor?? 43' Olcay Şahanhttps://t.co/TL3aVoqSpi https://t.co/K33NhtkSyX
964	||	743799361918873600	||	Fri Jun 17 16:36:01 EEST 2016	||	siz yüzüncü yıl marşını yazadurun, karanlığa hapsetmeye çalıştığınız bu halk size öyle bir destan yazacak ki... https://t.co/NuXvIOjXnB
965	||	766229564397875200	||	Thu Aug 18 14:05:38 EEST 2016	||	RT @onurackk: Elazığ bize mezar olmadan size kürdistan olmayacak.
966	||	640608507016966144	||	Sun Sep 06 22:32:24 EEST 2015	||	RT @onbirincikoy: Sen şehit çocuğunu siyasi geleceğine konu mankeni yapıp eğlenirken yine dağlıcada onca annenin yüreğine ateş düştü. http:…
967	||	788101026809253889	||	Mon Oct 17 22:35:01 EEST 2016	||	RT @mnrc47: Kürk mantolu madonnayı okudum madonna kürk giyiyor https://t.co/AoTQDuX8Sg
968	||	702937445701177344	||	Thu Feb 25 21:25:21 EET 2016	||	RT @degirmencirfan: "Görecek günler var daha,aldırma gönül aldırma..."İyi ki doğdun Sabahattin Ali.
969	||	595522075231711233	||	Tue May 05 12:35:01 EEST 2015	||	RT @AdemMuratYucel: Güneşin Gülümsediği ?? Bir Alanyamız Var... http://t.co/yWzK3vNDZB
970	||	745334422640156672	||	Tue Jun 21 22:15:48 EEST 2016	||	Olay şu,maç güç bela alınır terim kutsanır sonraki maç kaybedilir fatura terim dışında herkese kesilir,istiklal marşı ve kapanış
971	||	787965051688943616	||	Mon Oct 17 13:34:42 EEST 2016	||	İtiraf ediyorum , kürk mantolu madonna benim... Bu zamana kadar sakladım, artık gün ışığına çıkmalı bazı şeyler :)
972	||	743840554191044608	||	Fri Jun 17 19:19:42 EEST 2016	||	10. Yıl marşını yasaklayan Bolu Valisi,  bu ülkede ne kadar boş insanların bürokrat olduğunun ispatıdır. Işine bak, işini yap Ey Vali
973	||	736305453471260672	||	Sat May 28 00:17:54 EEST 2016	||	RT @ilgincbisey: adama "bahisi bıraktım" diyorum gözümün içine bakarak "alanya da üst olmazsa artık" diyor artık ne kardeşim üst olmazsa ar…
974	||	602936459662893057	||	Mon May 25 23:37:08 EEST 2015	||	@YehaaNoha ama bir de şöyle düşün timsah yürüyüşü yapmadan kaybttiğniz bir şampiyonluk oldu diğer türlü çok zor oluyordu be insanın içi gdyr
975	||	639311636633919488	||	Thu Sep 03 08:39:06 EEST 2015	||	Türkiye'yi trky diye yazınca ne Yahudiliğe ne Türkiye'ye uyuyor @LeventUzumcu bu ülkenin Istiklal marşı bile benim için Atatürk bile bizim
976	||	744781965723742208	||	Mon Jun 20 09:40:32 EEST 2016	||	RT @onur_efendi: 0nuncu yıl marşı da, Mehter Marşı da Türk Milleti'nindir. Bu iki marşla sıkıntısı olan da ya haindir, ya da şerefsiz...
977	||	596225271268810753	||	Thu May 07 11:09:16 EEST 2015	||	İstiklal Marşı'nı yuhalan,Türk Bayrağı'nı indiren,k*rdstn diye böğürenler mi benim kardeşim?Ne kardeşi,Bunların hepsi işgalci
978	||	744541439133097984	||	Sun Jun 19 17:44:46 EEST 2016	||	RT @TC_SERDARR: AKP zihniyeti takiyyesine güzel bir örnek...10. yıl mı kaldı diyerek marşını yasaklamak...Tarihten silinen Osmanlı'yı day…
979	||	766750211712643072	||	Sat Aug 20 00:34:30 EEST 2016	||	Kitap sevemeyen insanları da sevemedim hiçbir zaman . . .Sabahattin Ali https://t.co/qzI6WsXLDu
980	||	674629752494399489	||	Wed Dec 09 18:40:41 EET 2015	||	RT @EtkinliklerGSB: Gençlik Merkezleri Arası Skeç Yarışması Türkiye Finali Ödülleri...#HayallerSahneye https://t.co/ikqF2tNKa9
981	||	639340703148064768	||	Thu Sep 03 10:34:36 EEST 2015	||	RT @hsnyldrm1979: Yanlışa "yalnış" demek, GALATASARAYLILIK gereğidir. Bugün sağınıza, solunuza iyi bakın. "GALATASARAYLIYIM" diyip, susan v…
982	||	675027913545248768	||	Thu Dec 10 21:02:50 EET 2015	||	RT @13burrc: İKİZLER Zor seven ve zor vazgeçen ikizler gezegende bulunması zor olan hazineler gibidir. Hayatınızı her anlamda zenginleştiri…
983	||	651776864852275200	||	Wed Oct 07 18:11:28 EEST 2015	||	Haberini aldığımızda göklere çıkaracağımız,siyasi açıklamalarından sonra da vatan haini ilan edeceğimiz yeni nobel ödüllümüz #AzizSancar
984	||	817823895004782593	||	Sat Jan 07 22:03:05 EET 2017	||	RT @ibrahimsylemez_: Terörist maşaları ve kiralık orduları ile hükümetler yıkıp devletleri köleleştirmeye alışmış ABD ilk tokatı bu millett…
985	||	639125103322755072	||	Wed Sep 02 20:17:53 EEST 2015	||	RT @SunHasRisen__: Şuan Galatasaraylılar olarak bız aynen bu haldeyız #DursunÖzbekistifaEt https://t.co/mv9HLAXLiv
986	||	639784053651173376	||	Fri Sep 04 15:56:19 EEST 2015	||	RT @_berileroglu_: İnsan tahammül edemeyeceğini zannettiği şeylere pek çabuk alışıyor ve katlanıyor. ^ Sabahattin Ali
987	||	651840832149028865	||	Wed Oct 07 22:25:39 EEST 2015	||	RT @GaziCaglar: Aziz Sancar nobel ödülünü Türk,Kürt,Arap vs. olduğu için değil,ABD'de daha iyi bilimsel çalışmayla başarılı araştırmasından…
988	||	744074298558656516	||	Sat Jun 18 10:48:31 EEST 2016	||	10. Yıl Marşı'nı yasaklayan Bolu Milli Eğitim Müdürü kararının arkasında https://t.co/ZLGGWCvIYb.Geri zekalı mehter marşımı kaldı peki.
